# ------------------------------------------------------------------------------
# BRIDGES : 1000 levels sorted by difficulty
#
# - Each line represents a single level, defined on a rectangular grid
# - Each line contains 4 comma-separated fields :
#   total nb of bridges, nb of rows for grid, nb of cols for grid, grid content
# - The grid content is defined by a string where each char represents a cell :
#   1,2,...,9 = number of bridges connected to the current cell
#   . = empty cell
# ------------------------------------------------------------------------------

251,18,20,44.5.8..68569.7...6.876...684.699.81...26.6..3.....67.9.4.6.........6799.4....8....47.6.7.7..53455966.4..1.4.....8.996...33.6...93.675.885.....5..564..47.76.4..4...35578.86.2876.........4.6.....54...4...2.4...4664.5.989659.696.....585..6...4......1.8.9883..55...4.88..6779699.753.....48.4...3.88..9.4.64..3457.7.96...93.5.....5.9.4499...4..477.5...5..667.42...
252,19,19,..1...646...44.4.75.3.2...3963.....3.4....3.8.787.45875...4.4.......46884.785..5......6665....462.2......5...4...4....5.6.67..45..96.7........8637..75678.5....3....74.6.7....6.8762.4.945.5.56.58.7....2.....85.586.47.2..6.5..5777376877.2..8...88.....6967....585..7677795.377..65.8.84......4...1.4...6...7..476..6.56.3.6.5297.388.35..67.84.5.525.55..4..5536.55...
253,19,19,.3637.96.66.......5.58.9564596...358.849..74....3..4..966.4.568..697..6.96..7.5..654.7775.59.844.66.65..7.6..6...3...568.7.963.496..34257....3.7.3....6.........575...6...46..2.....5...5683..8...85.5895357.6.7..56.697.6.5..656.7.6895.752..33....44.5...4..3...7..9.7.5.4.3....4...457.6.........3...2.3....475.67...66..8.3.4..3.796.497.3.9...9...566.4.6....844351.
254,19,20,.5..67654..68.9..763.66..6...54...6.5.3...754.5..4.89342.5.524...5..1.1.4...9646.6997.67.5.9.66....44.5...49...9..8.98.6786.57.....65..3..2.4565.............5.5..5.48997.3...2..6...4.3796.53..2...3.5.3....5.676.6.79.76..5993...5.5...76.....67..3......468...4..55..1.77.3.86..6..8..4.1..994.58.8.9..94.46..4.66.68.6.9..7...2.....74.45..846.....24.94.7965.27.97.3..3..5.867..4.5..84
255,18,20,4..6...47.6...7.54.6..273...4.6..2..8..7.2.79.99.38...9.96...45...49..954.6796.....76..952......4..44..6864.56..46.774...692..79563.....88.8.....5...575.57.5...4.575.62....587...67.8.8..6..6786...579747.67.7.3...74.56.....6.6....5..6.45.2...48.698.65.594.794..4.41..52....7.5...76638..695.3.3....5.854.8...6..46.4.76....6.7...796..4.57.2...4..44..68.77.686....
256,18,19,3.6...7.58.7.5.574.6.54...........46...6.8868...49784.75.696.75..2.3..5.66..685...7.97.35..5883..7.778.74....2..6......57.86.6..9.5..4...24...667..72897..4...5.5.5.47..86.69...7..85...684.7857.7793.....6.979854..666.1........4...7..3..67.65987.74...4..98994....33.344.354.67769.75....32..495..3..4...685..2...356.869.5.85.....27.5.25.6..23.42
257,17,21,3....7...84..56.4....5.4..9.879...3...5.9687.62.....2......55.6..5974...56..5.1.49....8....945.5.6....5.6.885.5.7......568.97769.68..9.5..26....97.56.7.2..55....55.59777..9873..3.73.2..65.75..897.76......24.2687..895.5.75.686.77.98....4..3856.46689827.86588.7.7.694...35.5.65..85...2.7.3.......6675874....56..9....63.5....4..7.7.755.54....3.4...485..8.66783
258,18,19,2455.5.56..5......347....3..2.7763.3...6.5676.68.9978557665.36667.82.76...5.6.9.6.5.2..55.67.5..35.479453.4...8.84354...689.699778.4.....24...3..2..5..6...1.....6.55..56.....6.5..5...65.3.37...6...2..6.2.147.7...4..674....6....6.43.256.6999.6.5485.5..365...36.....523.26...779996746.4..6.663...5..46..35.3...75.45585.6.44.........2..78.8..62.
259,17,21,347.546..43.47..6.5.26.71.3.5.7...96.2...27...5.56....37.4.497562.4..3968.7.77965........4576675...686..379.98565.3...68665......48.75.4...483..854.71.3..69...3.4...9.5.7.6..76.3....6.986...8...6..7565.38.86.53563....5.1....4...5...4673...6..794796698642..4.696.5........464.48...4..6.5.973.54.....3.7.85.32.....2.262...77...9..45..4...4..8.78.6694....2..3.
260,18,20,4.77...7.67.6...653.6.69...6.....2.5977434.7.75...76..3.8..756.85...3.599..69..8.54.986...8972.....64.55.66.4.56...2..583....4744.4..62..26.4.4....44.6..5.994.6.78.5.63..63...67..65.5..63..58.7......6.693.8.5.9946...878795..2......7....7.78.39.89.3..79...6.655.....6...8..364..2....6.8...4..1...4.7.58.998.8.664..6...8.67.998565...54....567344466.7543.5775..55
261,17,23,..1..34...445.9.4......3...4.79.7..74847..64.3.587.3...865.24.65.65.62.....4..2..6.........6684.58775..79..5...3.4..5.6.8.78...5....4...67.32..65....595.87.....66.67.2..4...99.6.33..46657...68...78....6.5..34.999.495548.646..2..66.1......3....4..1.44...668..6.6.6.5.....46.76.5.856..2.75968.9..9.9.67987.7..55.9.85...7.82..3...643...6....3..36.26..6.46.3579.....2..2.44..55.5..546.5..454..45
262,19,19,.3....4.5..2.48...554676..5624.4.52...6.7...257.....3.66.56964..59...4.53..5874...4.5..5876396..69.95988.96.69.9..535..696...58.859.66.72.4.57.7.7.9.6...2.6.3..64...3...1.8.996....65...7.5.7.29...6.4..5..65.1..3.1.3676.488....675.7.585.4.6999974...5967.645..2.87.55.........23..5.48..5.4...35...5..8.83.43...7..5735.96.....4767976.8.....3..65..3555..5..244..1..
263,18,21,..3...4......264.88.55..5.6..669.9.8..97..6..6.555..6583.54...6.4.96.4.43.44..5....5895.3678.5...5....43.6..7.96.7993..57...64.497.969987.2.4....87.45.69..666.88.365....67577476.4.67.......5967..5...1..78.......6.82..3.6.95.6.5..874....586.5...3.4...5.63.4.6...5.99......4...1.....853......45.48.5.5.565...85.6.982.6..55.4.6.655..6.7..4.365.6...26...3.67.5.3.3..7635..45..56.35.
264,16,22,4...5...3.66477..652..66..643..26..684..5...7.865675..5...97..7.54..4..864..57.4.4....3.5..369877.2...6...4.5..3.46..4...7..88.............666.9...7.831.34.74.89.38343.5769..93......97.8.5.576794.95467..6.......56.35..8..37.84.2...4.6.2..53...665..9986..697.558.7.69.8..687.6...26976..3.4.8...5...297.8.6977.8..64.36..9.74..3976844....2.6..73..48.73...
265,17,22,54.....37.75......6.....3.54576..5..33..8.3.6..1..78.4..4...899793..3.3.7.3...5..1..795.864.....65..4.6.8..76..4...594...6.56...8853.7.8.88.77...8848849.568.9.76.......6.66.775.567..565.5.3.947.3...6..65...4.4896...18.7.75.2.4...4..4.9.5..386.75.573.66...37...976.69..47.569.798.4.55.77..5......6.598.77876.3.5.753..4...77.46..84...46....863.6.5...55....5...56....54.545.5..
266,19,19,.3......6336.64.5.31.48....5.4..85.866..4.3.7...66.7..5..56..4.8..6..774.......77.5.....7885588..4.42.4765.4.69..8.8999...796...75.68.897655..5.2...4.....74.......5.56.157578.65666.3...3...44..674..6..3..49..85.69..5..886....3673575..65.999667...4.787.2.....35.9975.66.7...3....3.654..8..7..33.64..8.964.4.461...66...7.6.4544...7....476...4..4.423745.5.78..6..4
267,19,20,3.5..5.35..55..6.674..7..6...4.99..8..6....4..3.89687...47..33.4....3.6.9.3..4...75.23....1......356.567.3.....395.986.5..54.453.6.6....664..68.9...67..98.894....5.7.4..657.6.6.....4788.9.3.3.....5....3.873.4.5.8....5..23..4...74.27.....77..2..4...4...58.95.364.1859687579.5...7.8.6.9.9.6..663447.2.........54.....3.6.3.2.2.474.8.974.5.7567.85.98769.6...6975.3.5..7.567..5.375.52.
268,16,23,3563...7.7.3..7..9....545......263..3...53.53..49.8679..7776985...4.43.5.8.985.6.5.9686.8.8...629487........6.573..4.9.8..7.279989.5...56.4485...6..6633.1....43.55...3..4.4.....4689..6767.263.454.....1.3765.7.96.4.4...9..7..2...6445573...2..51..4..6.45.1..4897..66...7.5........5.6.55..95.4.55.77....6.77877.5..39.7..84.43...347..88876.2.....44...1..3.49.7.77666.6.65.
269,17,21,3..6.53.4896.447...72421..744.7..5..867586...5.3..3.4..2.8753..8..63..88.366...5.4..667..7486..4883.2...5.4..1....6...5.8....4757798...84...1......9..6874.5...5..7.....8.9...7988.58.596.4..856...6...1.46.76..338....588.457.9.89.8......5.7787..29685...35.7.839557.43...5.744.16.556..5774.4..56.67.7..65.378.47..58..5..8859...494.2.36....6.86.77...6.6.7.5....
270,16,23,.45...4.6..9.7.69.5........574..3.8563....5.4...5.99995....467....3.3.4..57775..586..3...556389766..55...55....86..576985...6.56..6.688976.6.4.....62.6..34..456.3..2..7.89.89.5.867.697.6...36887547...77975.5....37865....4.4.4.5..778.3........9947.59...76...659.779.879.3983.436574......64.....5..65.3.687.76.4.47.78....6...2.86.4...3....3....2..2.4774.2.....4.......4.
271,19,19,...34......46.8.674..1.5..766.4..85..44.478.6..3..5.4..6....353.4873.8..7.78.3.9558.7...63...3.....4.9.9.75874..37...7.673..4..3...598.5.366.5.6.7.676..8.88897.3.6.96....6.26...56.4..68.1.48...7.886..7.5.....6..5..7653....79.777.4.....68.5..69666...5779.9.5.....2.5.4..3.4.7.4..5.6.37478869.69..6.93633..7.885..7.39885..45.4..7...63.4.475..5...3765..53.55...45.
272,17,23,2.3..3.5......7....775.4.......4657.4..16.74.1.6....78.6.2..98.84.....856736.788.675.399...388..6...777..5.7.67..3....46.5.3.75.8.9.4.53.37.5...57.966.576.5.....565.4.9.78774...25.3..34889.6...3.786.4.5.4.85.3..499.94.786....3.34.65..99.49.5.74...23.3.6...78...8.8...7.4....5.5.7...77967.......5.56.7.7..84.......2.2..3.5..289.4........3......4.6.55.7.7979...65.65.5764.34894.5.4..2..3.42552
273,16,24,4765.4.6.55..5..5...6..457......2892...1...24.2.695785..465....4...4555.....75.5.55.3749865..4.3....3.1.53...7.986.4..963..776.44...75....36.....587574...8....4...8.8965.7.57...67.866767.94...5.54..3765....5555..3....1.96..79..4989568.488..4..5...4.3.478......48.7.2...3.97........72.........5.45.689459..9....2.56.6...885.7....36....5...3...57.....36.88..347...3.34778..9....77656774
273,18,23,5.3...3.3.55.......773.8..6..98..68.64.6554.435....2.8...7...2..65.3...166..7..59.5..5..46..66.5898753.....554...1..64.2.4.9647..7.....8.7..2..5.46..754.5..6.95557..4...8.4....5..6.5.6685.......1........3..54.....43.1.6.4.696655.698646...6.2..2..46....4764.5.7.9.862..5.755.65....42.1..8.96.64...89.4..773.2..7.66.5.586.6..1..5..79795.897.66...........55.4..87..5..693..37..6..7.3...1.35..5..3.45.433.4.4.7.8..5443
274,19,19,3.5...56668..6.85.43.5.5.797986..99......47...4.44....75..5.56.587..35..67.5384.5.....7.9......59.67...4.....6.598.755..5586..7872..6.4.9859.997...5.8983.38..6.7..3....2..5..7469587..589.83..42..38..77......5..6.97.72..6.8966976.358.676.89...57.3.4..53..5..5..577...3.46...9.73.8876.3.5.78..86.7.796.88.4.59...7..5...4.3..2599..85.....3.5.5...3.2.5.34....86.662
275,17,23,.5657....857...8.955.53288878464.79..7878.6.7..7...9.9995.5.82..6.55..76..53598....7.5.4.4...7......988...63....56..5425.553.3..6..99...4..65..2.6....6..369.75.658..7748.473.4.489.6...6...5..95.8...2.7...5377763..564.6...5798.98.68...73..3.6.7.7..44.4..5..36.68..7.84..7.966..5...8.....32.........24...289.9....95.7865....4...9925.7.2..3..4.67.3...487..27798..48....6....2......6986....44.4.
276,16,23,.45557..7....5..6.56.531.2..6469.7.96.36....3.4962..55.4678...2..7.86.79..45.554..5.7..875.6..7.4..66..63.1...35.....753..66.79.75.3...48..698976..4....3.55.9.8977968....3.7.76.....1..6.8786676.852.77...95...4...3..7889879..4473....6..997983.....4..995..57645....4.3...5...8..5..6.7955.96.6966..3...8..6..9..56..4.....3.....54..7...7..77...367665.7.347...8.5557..653..
276,17,24,...564...6678.536.67..83.22...46.6..4......2...32.56..4.29.98983.4.8676.......69.6..8975..37.4.65...4.....25..64.7878.6574995.4768..95..4.4.34976....63....39.82.794.3.....5.6.5......3.....4.6.5.587.3..42..16.5.6...4....6...885.47.3....563.4..57.4.5..6.....4....55...63..4..36..6465......3.49.796......5....77.4.25.6466.87.55..87964.4.4.6.7.7..793..466.94..986.2.5383..5....6.45...6.2.....5.4....33...676.74..
277,18,22,.......25..877..97...5.67.5..795.7....87.43...5.325.7..4..5.854....97...7.5..5......47754984....76.4.88.6.696.76.86.6.8.7.5.8.51..366767.5.3.364.6.4..75..69.5..3.68...6....5..5..287..5.6675..4.57..4.5.88..7685..47..86.57..67......65.5..4..6872..56..6.........798....4..4.6..55.7742.4...5...3....65..64..6.75.6....96......6...976......29984.....3.64..4.7.73.788...87642.455545.9.5.76..2..57776...3
277,17,24,4.85..5..222.3.3..57.6..6586.3.4....5.4.64.....373.53.......4....6.4....9.7.....472.4.1..6.5..3.754..6993....4...558697.6.4...3.4..1.9.9988..3.68..887698..4.8.876786.87........79.99676..7.7.6..4..686..777..874...3..46..2..7.....667.3.85..86673.5.6..6.5.47....5.397.7...5....56...4..5.35..4......25..2..3........5.5..38..7.6.786.5.782.6..65587..5...55688974..66..6686...983..56.7...7534.7..6.5.7.44...3.235.5.
278,19,20,.....57..3..3775...34.763986..6..98...644.688969..9.585.486.5.7.3.897.9.575..66..56..3..3..1.7.7..4.5534..59.49....7.3.37..79..954...387.75.5........68.378...8778.96....57..9.4.6.6.3.54...756.47....475...5..89....3486.3.6..4.23.789.9..87.3..3.4..5..8..85..84.653...67.65.668...3.4.3......5..76...46.3..2.4.1.467.76.6.....5..57.994.5...9.94....26.4.5.86.7..85.546...565546..63.5...
279,17,22,6476.468..436...3........4.56866.....3..47.37.5...54.655.......7.7.2..66..555..4.8...36689..87..5.7.33.6.....267.2.58.4..6...675.....6....77.2.8.454...76..8.6...5.5..45.57.48.454......68574...49882.98656..5...7976.2.6976997...56.5.75..3798..3.5...4996...4....398..78.38.87..436..597.74..67.988..48.5..88976..7..3..589.8..96...36..52..6445.58.3658.6....4...6...887........743
279,17,24,56563.2...5.6555886.5.966.45.....45...4.796......5.337.74....78.3...3587796..8..8..6.685.644...6..4..7..664......3...8.7.7852.1..488.2.4..4687.73...574..2557..6.78.7..7.6.893.4..5.65.....63...68..4.455....6.7.3....1..56..55.4.4.664...66.65.5.......3.65...7..9746.4543.67.5..64...4..7.8797.4..46..42..577....3..3....56.....8.4....3.87685....6..7866..58.6..65.4.....63.68..456...4.....648..556..53.3..2.....4.6
280,19,21,..1...4..44..6245..863..6....4.5..7...556.5.5.1..4..66.65...7....5....2...5...72..4..377.65.3.776.2...799.77.3...45..7.5....3.3.6698...3.56..8.44...76.67.36.6..3.73.9994..676....54.567..66.6.6.67..4.5755..56786....56854348......8...85..579...7.....34.3......69.4.8.......9....6.44...3...4978563.99992.....58.5.66..565.56..54.659.2.8.6.72.7.5.3.568.9.86757.7.19554.3....856...63...4.58....8.8.7..4554
280,17,24,...3.5.9.6.648..43255662..24...95.39.9.9...9..8..3....57.7.927474..775....23..5....5.8...21..78.2.5.62.......53.3..8867...64..35.4........599.5..65.55.68.36.5.4.33.45.5.4..492.24.9.......5.7.5...3.9.4.66644.563..3.....5..92.....6...9776.3..67..69783.6.775.97..6.5455.39..7.......385..778..48.963.576.6997.3.689844.346..46..7.996...........6.7...3.7.53.56...3.355.9.7....25...556.6..945.68.75.33..5....656.65.
281,17,22,.3.6...64..66.5....9636.996..8.86.4..3..4..46.64....46987657.5..3.4........798.95.35....7.6..4.789.74.59.379.5....4.1.....68.987785.559.9..5695985..87.4.4.4..43.....4..49996..4.68995.799.5..2.2.47682...5..78.24....4.38.8.3.8.75.7.2.5...6..82.3..444..2..486787.55.....66..1..477775.....3...78.98.8..599....7.4..268.583.48.3..68984.....54...6.5...5689.3.5..7.6.4.5..8.86.84...
281,17,24,4.5735.3..7.459523.6.85.85.6.68...9...86.4445575...4....5.8.2.564.5.8.4.......63..5..67..2..5.7864.74.6677..89863.32.4876.593..578..95.856..534.66.74.4.36739.67.7....5.6....8.4..5..3683.4.8.865..52...2......469734....125982....56........3.46...8..99.58..74.4.....655.5.675.4...87.2.2.4.5.......6.5.1...........6449.71.6..........1....75........3.6.5.4.4.5..696.77..88.4.6.78.......753586..54..354...3.2.4.5..
282,19,20,57....7.5.87.5..87.4.7663685..66...6971.78...55.......4866.46876...5..6....55..27.8.64....441.....44..6.974.5449....8.76..4....489.9.5..6.997..5.6..99.92...78....3...2.6.67.7.576984.781..38.5..4..7.8743.6....53.....88..5...6.93.4..75..7.47845.4.469.547.5....57....4.6...65573.54..4...73...37.8789583..46.7.55.....2.689.66893..7.5.653...3.......498.64.2..59...5367..6...77.5.7745.3
282,17,24,3.2.7964.6...8.87..2....6..5........49.962...43..42.896.45553..7...63...4...98..5.7....235.....6..577.4.5.78.87...755977......656.78.673...556.479567.572...1.574...36.33.45.6.8..96.2.79.5..76..8.4997..3...2..4.5...45.3....658.978766..48.8.7....4..783.1..35...6..4.564.4...2...4..7.335..5.57..83..36....276.....77..325...587.79.886........7.4..5...2...79..3...645.1..645..7.7.866..54.4..5.643..3576457...34..3
283,19,21,..5.5..6.7..7.6.766544.9.7.96.754...5878....64.26..978.67865.77489798..698969.6..6....3...6.897.45.697...2.......4..4.66.3..3477.54....58..88.2.6....66.6944.8677.3.7..4.36..5..4.....6.2.8.6.........55.2..4387..88...4..67.2.4.9.85.5.765..4...5677.65....4..7.5..5.67.67..4.4.4.35...4.8.995...7778.4...5.2.3...3......54..12.55.455..42...3..33..67...3...6.689742.5.886...3.8.8..65......3.4785.3..5....63
283,20,21,..2.37.986.5..2...44.3..4.9.968.7.7..2...2....273...4.5757.2.....57...4..7.78.54.7...2..255......2......464.....4.69...7..45866.98.5.5...376957.9756...577.7.5.684....35..5.7......3.97.768.5...3..4.6.6..8.887.3777.98.7..2.3.4.66.4.83...96...66.3.....5..695.68964.489...6982.3.2.68996.6398.66..274..4.6697...6838..5.6.2..4..4.....2.7.683.7..4.6697.......5....8..7.3..559....95...2...65..5..8..447..3..5...5.4.3.544..52.32.
284,18,22,48.5.75..5.54..6765733685..65.6..5.4.....6.3..8.....94.4.73..6.84.5..57.585.6.569.98986..77..1....6.64..56.2.....578.9..944.6...8...5...2.....7594..247.63..4998.4..7.7.4......45..4..5.7....767.8...8....6...53.45..448.55....785646.6985...32.87.8.9976..568...7..7697.6.65..3...4....5.5.65.2...2.4..566..2.46.4.....6.896...5.665.77847..7..3...2....757..6.89.76.4....1..86..479.4768.4.467..5.6..6..52
284,17,24,.2......6.8554..6.5....46..5.6433...5.7.9688.63.54..5..46.86753.697.4..5....5764.3..85...6.494..37..5..4.6.68.......552..542.....6..9...5.7.6..3.2.....53.4.88..6.654.....3..5353.2.85.....4...55.5...2464.3..43.65.7..863..26..6..79.5......43.6997.643.33674.4.9.3...5.4896897....47.3..6.8986....3.56...1.5..78..797.5.5...5789..96.6758.6.....67......357.2...6.4....2.5..465..4......2..964.58856.358687..87....5..
285,20,20,596...5.6....5.4..43.79.6.85.7....46.54...7.758.1.2.35.6..4445.15.6..876.8.84677397.4..2.....5...3...5...5576.475....579.8.5.6.3....87...5.7475...54..6983.5.9.8..46....6.797..776.7.2.8994..4..6.65.......5...2.685.3...46....579.3.5597..78.4.6..8.7..69.6886.5..6..54.....4.88..299.8...746.....5.55.891...6...1..6.6.5...8.7.474..4.69398855.93...5..4.376..36..1...3664...........5.5..2.583.6.45.7..35.6.4
285,18,23,...56...676..66..644..5376....67.24368..6535.8.4.84...38.6..7.6...4..3898...7.8.72..2...286746..46.7...8.5.2.63..5659.854..35.84....6..996....6.7....998..7.44.3..8.7.38756.7686253..267..377..7.765.......3...3...3..5..5.5.5....3....989.6...5.4..576......4.89..4...3..5.564...3....4...4.5.6..4..455......66...6..697..5888..45....3..92487.3..57.2.499668..2.5....83.2.76.47776935.94......767761.3.8.9...7.2.4.435...3..
286,17,23,3.79.7..6..46..6..2....4.474.5.7.87.2.8..4..4.46.96..2...77....4.74.2583....5...488.8...456..3.9756......6.686...5.7.57.89.3483.6..9.576865..557.94.5.98689..4.....1..........7677257.5.558988.6.7876.678.76.5.5.4.25..2..7.5.59.98.6....6.5...2..2....3..555766.65.44...4.88.....557..4...56.76..4....3.4.4...756..3....93..6686.6.5.5.4.....3.9.678.65.3.4.7.97..55.59....35...3.54487..45467..5..644
286,17,24,6.7586.7....5...67..5..276..4..437..77677.3.974......6...9.7.4.654.2....47..687434.75..87.4..687..96..4..59..789.65..56...797.57..974..4.7.46.573....64.5.3.798.3..4.3..682.36.....76..2.....5.467.6.5..8..6.6...5776755...447776...46465.7598.2.57.7..4.55...1.479.97..65.4954.6.5..5.7.3....3...4.2...4...36.......6..653...4..767.9.7....76..4964.57..9.4.55....54.3..5..4....4436...54..96......4.66....7..46..685..
287,18,21,3466....76.3....3..2.685765..757.755..3.9559.549..6.62..73..2.4.5...8.55.3.78.2..5....2..8586.4....454..4.5...85...7..9...3.6.585..778...56..5..797....2..5..3..698...36.6..2.1..684...5.586756.3...73..3...7859884..544.9.65.6.895...4...67889.76.6....5.5.43.5...64.4.986......4.3..596955...58.6.858758.8..3......6...5..5.6599.5.79676.471.4484..6..67.7.995....3.5.5589775.5.97.57.3.
287,19,22,...3...5.54.9...64.64.2.576..8.7..9.6.7...33.3.4.2379.6..583....367997953......64.4..3.54.4.6.4....24...476.6547.8...874.3.797.3..45.5.7.7.8.4..255.5..1.4......3....24..87.7.4..6...3.65...2.2.2.6..3.6..4.6...5..6.64..6762.4...6.65..585....8.74.......44.4...85...486.9...9767.764.665..55.4...34.....4995.5...26786.75..759.98..67.6..696.7.....9.88...6....65...4.5.4956....85..89.....46..8.75..58.8765.44.5.7.5.68.5.53..4
288,17,22,..24.66.7.4...4465.883443...7.7...5.5.6.399..53..6976...9..676796.797..44.4.3.424.....66.4975.3..3....5..5.6.5446.8.8886.6...98847.5.2..5.5.98.8..7966.6.6765.5...96..4.857.6.6.6...845.5.38965.6.8.874.31......53...35.5...5...88...97.7..6.68.6.55755.....3635394..36.64....56.8.6.75959..5...64......6..55..5..5..1....5.67.....5.633..6.77775..58...7.1....2.2....7.897533...5.32.
288,20,21,.225..5.6756.6...554244.6.55.5.2..77..785.6.66.......6.69..75556..5........1....476.543.47.54.3..4775..966..84...5.5.46.6.266.64687..76.4.3..4.....6.8.46584....44...5.3..87.886.6..8.97.....4.874....3.6....4..576.43..6.7.74.1..4.75.73.86.63....589.5.66.5..6..4.9.7..4....6..64...67.......47..5...6.8..834....5...1.76.5.64.7...6.66.79.4...42.84.2..65...66..75..4.7393....44...34..3.596.7..79866...3.5546.5...3.7.7...5..7.2
289,16,24,......336.6..2..5...76.34777.5836.8...3...55...4695.4.9..68...54.48763...4.86..45887.7.93.4...58.357.896.65735..586....56....87..4.6.62....6885.....2.74..565..895.......2.2....44..75.796.888878...699.954975.98775....5...64.278.7.3.5.7...765..367....3.56....899997854..7.63..3.694..34..4..67..66..2...58.6..6657.9.....72..49675.43....4...5.1.5....5.7........32.36..7..5.4..7445...32.34
289,18,23,..25.8...9.453...45.6.523..1..2584....4.7756.7.44.......5.6..86..2......5.55..5.4...98995.2.344...87.9..5.3.598..785..7.3...6....57.87..5.8.44...348745..75.65.5.57.557..5.97....77....54.3..882..5..456.4.776689...88.5..4...4....688.454..4..5...85........5.4..4.3.89967.37..8..7665.44...4..34..7.2.22..3.98778.699...57..84..4.68875654.765......64....55.5....2...45556.6...67.6....6.5..45686.85..6..7.5...5.5...78..4.
290,19,21,.......35..4.....3.3.4.3..66.4...3555...64.5.4..4..2.3.4.5.6..3.5.6.6.2..4.758.78.75683...22...46.547.55.587748..6.7982.44.6.4...777.3..587.3..494.5467....5...3..5..5..5.6..53.65.596.5.68.25.4.4...2.5.77...68......99.5..7.686..4.2.6697..45.95....4...65..4...4....4..6..486.3783...645.5..98..5642...6..6.6..14786.57..58...67.789.7797..6.4.5567585.4....5.56.7.5...3...56...4.4..6569..5..58..86.638764.
290,20,21,46..4.44.54.5664797.4.75.6.55797.897.64.3.995.63...34.....5.3.3.688....8..3...455.97......256......7....8...432.......1.5..5.98.6...6.56.8549.8...6..6...7.472...75744.45.8.54...5..2....6877..4...5...2.3......45.49..98.3.595...696.5.6973..75....695....62.4.69984.2.3.97.67553......58946.65....3.785...5......65.....2..376..665....36....277.47469.9.6.64.....498.....4.774...2..586.3......234..4..84.655...5..44...3..46.4.4
291,18,21,..67.7.523..4.4.656.32.6...48.....54.9.85....63.........7.973...2..47.66.8..79..5.5.6788989774.3.864..4957698656.759567.4.....5.3...3.666..5.....6.76....7.899.89.87.67556.7.7964..3744....3...1..4.767633....594..6.869...65...884...3.6.4.7.679..6.79.94..574.365.69.56.45.3..4.69.76968.3....968.7655..3.6.66.....85.....38.6..3.6..35.9.7...4.8.83..6....6.8.6.....4.6.5.6.3...1......
291,17,24,26..46.6.5...5..455.66.4.9.6.4....6.68.4..57775.4..5.64.4785..2.....4..55.46.4..98.62.3.4..4.35.87.545.4..2..77.3..46.4.4.65.4.48..1....24.5856...5...4.7....4....4.877554636..4766..469.6..978.7.8.9...74.6.5..2.2..5946.6.935.83.653..4.2....6.3.36.6.876..6.4...38898..388...56..4.5.84.5........57..99....569...52..7779.73.77...4...22.......34.693.9..65..5.4.6..6.5..8.5.854...1.42.134.35.3.6..37.8..8.7..4..62.
292,17,23,..66.45...8..4.6.7655.35.783..473836.3.45.5.2....4..2.2...44...5.65658.66..48..8..774.5...3.4578.7.6..6.6..79..6.4.46.7.7.....6875574.3..6.3.6....473..75.4.6..573.....2.7975.5.78598..7344955..8.5.8..5.678..4.46.64767.3.5.2..6.5.55...675865.65.3.69956.5.3...1..56..4......5..58...2.69.66....55.6.4..5.2.........8.4.......593.8..98..5....43...6.4...96.6..4589576.46555.6258.3.4.7.886674.......
292,19,22,..476.4.55...9.778874..25.....5.444.57..86..2.899...83.399976.4..24.5765....847.946..3..77.87.43..4.....6....37.7676....7.658786.3.2744..3...75.4.79..4.....4.6..459.793..4.4..3..2.......455.6..4.4....6.8.4...6..47....756..76..54....5.87...5.5..3......4924.4......455..4..6..67.5.99789796897.1..........676...3.5.77.84268.3......99..568897..893....67..436........4.2....7989..8....4.2..7...54.8876.6.53..34.56533.6856.6
293,20,20,.45...3.36...9....54.5.5.4.4.8..78486....5..2.75..35.7.68..635..66.5865.59676..5.4.....585..5...6688..4.5...5.97...5..5...54.6.5..598835.6.477.5864...2.......6688..77.7.3.778.7986759982.1988....4....7...4.5.7...656.555.477..473.77.9.76674..6.4.5...8..86.7...3..5..5.799.54.3.452.5.45578..63...1..6.3.86.....894.54....3.588.....67789..6.694.8946.673..58..7.....69...68..5...595..1..4.665.2.....67355..
293,17,24,57.7.743...6...4.....63.76..16...57966..1.....3.4.87..7.7.99.94567985.5..28...6..45..586.76...64..7.4782...89.8687..6.4.695......7876.53.8.98.7566.4.88.46..6..989..7.876..8.4.5.85.864...3.75...445......455.77...3786.79792......4..4.595.495.3....3.....4.98.35...9.8..5..5...86....597...8....98....2.3...............66.85.5...3.6...3.5778575655.79756896..4865.563....1..68..6...9876...3.2.45.44.54.4.3.77.3....
294,16,24,.3.8.9.7.34.4...4...55.34677.8683.856874.354963.6..76..478996....28.8.6.4.597.5.99575.6.5.9...9...57..5....57977.2....3..2.66.6.4.....1.3.6.64.5..594.5..95..8.8864.63.....5.7...53..9.3.6.97...45.344...........8.98.4..6....365....74..94..68.3.1..6897.6.875..476.4.468..5...3...6...6.4...5.5.3.96.567.99.65.25787...3566753.44....46..85...53.....1...5757.65875674..45.57.6565.....586...3
294,17,24,57.77....3.78.6.4.44.6735948936...4....46.....73.4.....5..98.3.896..47...4......565..6..68555.6..5.86.74.555...4.....88.6..86.85...4.6488976....8546.5.3.9.977.54...6874.4784.....5..9..656..5......2795.....64.5.87697556...5..5797.........4.459...6.38.99.2777.4...36.4..4.8.9.5.1.86.5858..7...3.28.83.7..77.59.7...9..9898.9995...8........72.767..53..1455..7.5.5.8..7.8.5.66.....8......65.5.46.....565..668...74
